part.fastq
0,35.55348061489414
1,39.10835792661282
2,41.11124631966333
3,42.15258667498734
4,42.25865016564094
5,42.34359493687317
6,42.42663117623653
7,42.38467932390834
8,42.52550525238854
9,42.65367481680626
10,42.63146965275707
11,42.57215542860712
12,42.59387094995406
13,42.92363578764401
14,42.91769570472882
15,42.85008583436794
16,42.81798131432646
17,42.84250599307754
18,42.88859357892573
19,42.80234901995077
20,42.86783707228814
21,42.843347663819486
22,42.85166681496506
23,42.7860407597203
24,42.8034351219366
25,42.73954765867254
26,42.62363891299821
27,42.822787714097984
28,42.86508109878491
29,42.809219911438774
30,42.814671132772794
31,42.822152289023926
32,42.6838756922656
33,42.76510250354658
34,41.06884511304284
35,41.07496019682393
36,37.88819072099733
37,37.58957092655996
38,35.55348061489414
39,35.80616297442893
40,38.618609000964305
41,37.03937050696365
42,39.458298398922
43,40.5577820172246
44,41.58222904821824
45,42.18188204219165
46,42.315303894028574
47,42.39815190831341
48,42.37000971728393
49,42.25250526816153
50,42.35685554185906
51,42.15002148822503
52,42.29990451510892
53,42.251241890755836
54,40.830626846200914
55,37.79933264443978
56,37.8259005568516
57,38.8639047447868
58,39.996211302809776
59,40.66994571872995
60,41.33367593954211
61,41.80633995160029
62,41.72479581560426
63,41.90949680652312
64,41.964232214255134
65,42.04551775358865
66,42.02224222498149
67,42.00528738637364
68,41.87695415500568
69,41.862041981480125
70,41.90188637645263
71,41.81145746886601
72,41.856909510746846
73,41.82770190516333
74,41.81308739317794
75,41.50099636863095
76,41.77139760893267
77,41.87910199289749
78,41.8662390909744
79,41.879284740810796
80,41.86725704100534
81,41.891506889731914
82,41.5700298616969
83,41.49652110834826
84,41.41919005854198
85,41.5526838522801
86,41.493241149277516
87,41.49414542417922
88,41.566266781234305
89,41.55423908142884
90,41.502083558207914
91,41.467129404235266
92,41.38857215824335
93,41.449917927124126
94,41.500721191895146
95,41.50808521457635
96,41.43368268101962
97,41.56004227587309
98,41.57286459506873
99,41.49129013633008
100,41.25444429174655
rnaseq_selection.fastq
0,41.86240796703996
1,41.90912291396287
2,41.92308078010568
3,42.41354542095314
4,42.40510620002579
5,42.39535985145156
6,42.38988981308811
7,42.393814954398266
8,42.65827247732732
9,42.65974460397306
10,42.65456038477684
11,42.654191705380526
12,42.65377387608732
13,42.87077532450856
14,42.87602018318902
15,42.86629200222638
16,42.871553117695235
17,42.865501903059545
18,42.865092700165434
19,42.85706505788138
20,42.85351603551648
21,42.847013017149166
22,42.8300117588965
23,42.833368746729455
24,42.83071865339151
25,42.820380472694644
26,42.812152031022926
27,42.7996816891058
28,42.78767849874219
29,42.78513478400692
30,42.79657142552066
31,42.70041187700471
32,42.712914914921484
33,42.716607644193516
34,42.71133176928059
35,42.71777008241804
36,42.712438905492895
37,42.705071612017775
38,42.697794788725396
39,42.68749581431869
40,42.647724568082936
41,42.63332135465307
42,42.611872768052926
43,42.60632615699041
44,42.60891956331018
45,42.57963739717528
46,42.56835580329547
47,42.51420809081664
48,42.48316761032271
49,42.5057676906199
50,42.48611520666187
51,42.46400568468959
52,42.441538174264245
53,42.404200751632544
54,42.368853849346046
55,42.37295785037226
56,42.36183449150779
57,42.33771018625184
58,42.30432184523342
59,42.28062159900833
60,42.25460475783742
61,42.2227076489384
62,42.19087535219663
63,42.17172684847939
64,42.13784903324283
65,42.102421100342745
66,42.07772560692875
67,42.04978435695612
68,42.032053263391624
69,41.98639514072853
70,41.97706675064331
71,41.94654600559639
72,41.929215311163404
73,41.906113629275275
74,41.8771040849448
75,41.49840581488419
76,41.695756799256586
77,41.775848548607826
78,41.79011573371639
79,41.790460677866896
80,41.77754998473806
81,41.75128059150506
82,41.73844328129668
83,41.72539900409833
84,41.70064903106011
85,41.68811372764808
86,41.66345500666793
87,41.645168857984345
88,41.637059802821504
89,41.62984556939108
90,41.61212845966848
91,41.5865451096887
92,41.575540737786646
93,41.55190873431394
94,41.542145739121665
95,41.521357874421575
96,41.496175262494816
97,41.469253797102205
98,41.41770320489392
99,41.40079139602331
100,41.11466448752855
